event_id,customer_id,session_id,event_timestamp,event_type,page_url,product_id,category_browsed,search_term,device_type,referrer,time_on_page_seconds
EVT-A01635028408,CUST-0171,SESS-E7FB64C212,2026-03-04 08:03:17,page_view,/account,,,,mobile,tiktok,290
EVT-9F48C177F263,CUST-0338,SESS-2C801C4258,2026-03-02 18:12:07,add_to_cart,/,PROD-1085,Shoes,,desktop,facebook,181
EVT-AFF949AD3DD7,CUST-0399,SESS-AE85837999,2026-03-04 20:08:12,page_view,/loyalty,,,,tablet,instagram,249
EVT-0876D3057E36,CUST-0357,SESS-0875B19E95,2026-03-05 07:39:10,add_to_cart,/,PROD-1156,Accessories,,mobile,instagram,185
EVT-FDFC47F30C81,CUST-0387,SESS-F76360E4D2,2026-03-04 14:06:20,product_view,/product/PROD-1038,PROD-1038,Outerwear,,mobile,facebook,139
EVT-46D3689F5541,CUST-0263,SESS-CD11757873,2026-03-03 22:04:33,product_view,/product/PROD-1043,PROD-1043,Swimwear,,mobile,direct,94
EVT-6903E687049B,CUST-0491,SESS-C97712D6BC,2026-03-03 16:46:57,search,/search?q=black+jeans,,,black jeans,mobile,instagram,100
EVT-4941D1BC79CA,CUST-0211,SESS-2EDD89AC6F,2026-03-03 09:37:25,wishlist_add,/,PROD-1018,Shoes,,tablet,affiliate,6
EVT-77656AC9AE86,CUST-0115,SESS-B2C6D5BAC1,2026-03-03 11:15:48,remove_from_cart,/,PROD-1088,Shoes,,tablet,email_campaign,293
EVT-14739D512515,CUST-0331,SESS-009BA93D18,2026-03-04 20:02:16,add_to_cart,/,PROD-1058,Denim,,tablet,direct,295
EVT-1C12E2926F38,CUST-0128,SESS-F352C2B2E1,2026-03-05 00:28:51,remove_from_cart,/,PROD-1091,Denim,,desktop,affiliate,299
EVT-FC4A79343084,CUST-0206,SESS-4C8484CF0A,2026-03-02 16:54:41,category_browse,/category/shoes,,Shoes,,desktop,facebook,234
EVT-35B3C78FCF68,CUST-0177,SESS-F1AE075059,2026-03-02 17:21:05,product_view,/product/PROD-1016,PROD-1016,Outerwear,,desktop,facebook,113
EVT-95710C873752,CUST-0263,SESS-DDADC222D0,2026-03-02 12:51:46,add_to_cart,/,PROD-1055,Accessories,,tablet,email_campaign,220
EVT-D2B989BE381E,CUST-0096,SESS-2C7BB157AB,2026-03-03 16:36:48,category_browse,/category/swimwear,,Swimwear,,desktop,google,55
EVT-364B5A93A7EE,CUST-0104,SESS-05BEBA75B6,2026-03-05 09:02:12,category_browse,/category/outerwear,,Outerwear,,tablet,affiliate,85
EVT-360A77F8C649,CUST-0135,SESS-4F818845A3,2026-03-02 14:13:49,product_view,/product/PROD-1003,PROD-1003,Accessories,,tablet,google,188
EVT-A8B5F1B7CB64,CUST-0267,SESS-BA03464605,2026-03-02 14:20:07,product_view,/product/PROD-1190,PROD-1190,Shoes,,tablet,facebook,77
EVT-8644F921E28B,CUST-0388,SESS-05F6E2B659,2026-03-04 09:44:59,product_view,/product/PROD-1064,PROD-1064,Shoes,,tablet,email_campaign,74
EVT-3CF2FEC5CA8C,CUST-0344,SESS-B13D303DE6,2026-03-03 04:15:03,add_to_cart,/,PROD-1043,Swimwear,,mobile,google,244
EVT-BE5BC279F0A3,CUST-0458,SESS-657F1EBCEC,2026-03-04 02:12:43,wishlist_add,/,PROD-1051,Outerwear,,mobile,instagram,228
EVT-D5FD53872E49,CUST-0151,SESS-E61C877FFB,2026-03-05 11:28:37,search,/search?q=date+night+dress,,,date night dress,desktop,email_campaign,181
EVT-586B18F7A043,CUST-0097,SESS-DCD86584FB,2026-03-02 12:11:39,product_view,/product/PROD-1120,PROD-1120,Accessories,,mobile,google,35
EVT-843AE1877C63,CUST-0412,SESS-C401BCBCB4,2026-03-05 01:31:39,add_to_cart,/,PROD-1005,Accessories,,tablet,tiktok,73
EVT-EA8078F38F1E,CUST-0368,SESS-22AD39344C,2026-03-03 06:27:03,add_to_cart,/,PROD-1172,Accessories,,mobile,direct,85
EVT-41C4ED11AA07,CUST-0332,SESS-DB40D321A2,2026-03-04 14:50:25,remove_from_cart,/,PROD-1110,Tops,,mobile,facebook,205
EVT-47DBAE37B61C,CUST-0213,SESS-86CE9EB464,2026-03-02 23:25:59,product_view,/product/PROD-1159,PROD-1159,Swimwear,,tablet,facebook,170
EVT-8E16B2DB2017,CUST-0237,SESS-5B408373B4,2026-03-02 18:39:13,category_browse,/category/denim,,Denim,,mobile,tiktok,44
EVT-F57C84DEE9A2,CUST-0020,SESS-BC678F444B,2026-03-02 20:21:40,wishlist_add,/,PROD-1158,Denim,,desktop,facebook,278
EVT-BE55EDB1B906,CUST-0170,SESS-3D9599AE0B,2026-03-02 21:22:49,product_view,/product/PROD-1109,PROD-1109,Swimwear,,mobile,instagram,27
EVT-E9AE3FC0A718,CUST-0009,SESS-8308E7B296,2026-03-03 18:27:45,product_view,/product/PROD-1002,PROD-1002,Activewear,,desktop,instagram,69
EVT-A7CC222DF6B5,CUST-0156,SESS-D6726F7384,2026-03-02 14:47:16,category_browse,/category/shoes,,Shoes,,tablet,facebook,273
EVT-685D1177F990,CUST-0152,SESS-B9929B483C,2026-03-04 15:21:53,page_view,/new-arrivals,,,,tablet,tiktok,75
EVT-72FD54AD12B4,CUST-0428,SESS-79A4537847,2026-03-03 02:22:51,category_browse,/category/swimwear,,Swimwear,,desktop,affiliate,107
EVT-EB5CC8DFCFEB,CUST-0386,SESS-96B044056F,2026-03-05 11:24:21,product_view,/product/PROD-1111,PROD-1111,Accessories,,tablet,instagram,289
EVT-4401499C3259,CUST-0018,SESS-D04A087C2A,2026-03-02 20:08:42,remove_from_cart,/,PROD-1106,Outerwear,,tablet,direct,116
EVT-C1182961EAD9,CUST-0081,SESS-938F744990,2026-03-05 01:11:02,search,/search?q=cozy+hoodie,,,cozy hoodie,tablet,direct,288
EVT-2DDEDB98AE33,CUST-0317,SESS-24F9DC4EEE,2026-03-02 12:40:24,category_browse,/category/accessories,,Accessories,,mobile,affiliate,3
EVT-4195BBAD44B0,CUST-0170,SESS-18D4F7A97A,2026-03-03 08:16:33,category_browse,/category/outerwear,,Outerwear,,mobile,google,202
EVT-CDFF383370A7,CUST-0062,SESS-EEC88908FF,2026-03-03 16:28:08,search,/search?q=workout+gear,,,workout gear,tablet,direct,5
EVT-887DF7AEB9F6,CUST-0018,SESS-9EB0251248,2026-03-03 08:55:38,wishlist_add,/,PROD-1074,Swimwear,,tablet,tiktok,285
EVT-DDC651A755D6,CUST-0017,SESS-93435E9FBC,2026-03-03 11:58:17,product_view,/product/PROD-1186,PROD-1186,Activewear,,tablet,google,253
EVT-62DE5AFC7D4F,CUST-0274,SESS-5E37E20891,2026-03-02 22:23:28,category_browse,/category/dresses,,Dresses,,tablet,instagram,267
EVT-28A50BF60FBA,CUST-0002,SESS-A1147026A3,2026-03-02 21:26:12,remove_from_cart,/,PROD-1075,Denim,,mobile,google,186
EVT-1C39296CE275,CUST-0004,SESS-EE4C307EB2,2026-03-04 23:34:24,category_browse,/category/denim,,Denim,,tablet,email_campaign,211
EVT-9053A464CC89,CUST-0411,SESS-A3FAAE3A65,2026-03-05 11:13:55,remove_from_cart,/,PROD-1180,Denim,,desktop,google,102
EVT-CA336AC7AB70,CUST-0080,SESS-B63B496A47,2026-03-05 00:54:32,category_browse,/category/shoes,,Shoes,,tablet,tiktok,193
EVT-76B6147D1FBC,CUST-0104,SESS-B9F1A29153,2026-03-04 14:42:14,product_view,/product/PROD-1041,PROD-1041,Dresses,,mobile,facebook,285
EVT-D34CF561FCF0,CUST-0030,SESS-E74A0777A3,2026-03-04 00:38:34,category_browse,/category/accessories,,Accessories,,desktop,facebook,230
EVT-7ACF37BEF13F,CUST-0426,SESS-FE4F4D6545,2026-03-03 05:06:46,category_browse,/category/activewear,,Activewear,,desktop,facebook,32
EVT-28DAF9152801,CUST-0473,SESS-AE1CD77E0F,2026-03-04 00:11:10,category_browse,/category/dresses,,Dresses,,mobile,tiktok,104
EVT-1B0C72A8FA67,CUST-0400,SESS-56A7726A26,2026-03-02 15:24:08,category_browse,/category/tops,,Tops,,mobile,google,171
EVT-5CF04B4FF51D,CUST-0103,SESS-CFEF60BC94,2026-03-03 11:15:13,category_browse,/category/dresses,,Dresses,,mobile,direct,231
EVT-44E7EC848269,CUST-0477,SESS-C0BD2ADEDC,2026-03-04 04:12:26,wishlist_add,/,PROD-1137,Shoes,,mobile,direct,23
EVT-5EE60F7F5665,CUST-0146,SESS-97ED2F76B3,2026-03-05 11:35:33,product_view,/product/PROD-1113,PROD-1113,Denim,,desktop,email_campaign,12
EVT-31326E44FB43,CUST-0155,SESS-D790B5BE23,2026-03-03 06:32:55,page_view,/sale,,,,tablet,affiliate,262
EVT-B64B9DF0C29A,CUST-0005,SESS-BFF408A357,2026-03-03 22:17:20,remove_from_cart,/,PROD-1030,Accessories,,tablet,direct,37
EVT-D0258A17065F,CUST-0201,SESS-DA073FF2AC,2026-03-03 00:58:05,product_view,/product/PROD-1155,PROD-1155,Denim,,mobile,tiktok,171
EVT-AD89791CB093,CUST-0467,SESS-7CD2F594F0,2026-03-04 12:06:51,category_browse,/category/activewear,,Activewear,,tablet,instagram,26
EVT-E7284D34B346,CUST-0213,SESS-9F1BF51B24,2026-03-04 05:02:06,category_browse,/category/dresses,,Dresses,,desktop,tiktok,230
EVT-32C25768233D,CUST-0335,SESS-A65A8D9EF9,2026-03-04 08:13:11,remove_from_cart,/,PROD-1022,Outerwear,,mobile,facebook,99
EVT-7CFFA3C66946,CUST-0302,SESS-AFC720C36D,2026-03-04 22:04:14,remove_from_cart,/,PROD-1140,Accessories,,mobile,google,159
EVT-B6107AE85011,CUST-0219,SESS-3545011E4A,2026-03-03 17:58:38,add_to_cart,/,PROD-1036,Swimwear,,desktop,affiliate,131
EVT-AAADDC6F7A7C,CUST-0211,SESS-C0DB1F4CC9,2026-03-02 18:23:26,product_view,/product/PROD-1099,PROD-1099,Dresses,,mobile,email_campaign,294
EVT-56C08F737640,CUST-0239,SESS-B94813B970,2026-03-04 05:32:17,wishlist_add,/,PROD-1118,Accessories,,mobile,affiliate,58
EVT-A7FEBBF8E52C,CUST-0233,SESS-56C79B3312,2026-03-03 01:13:08,product_view,/product/PROD-1029,PROD-1029,Dresses,,mobile,instagram,197
EVT-E52DEB983CAA,CUST-0480,SESS-2193DC6C76,2026-03-04 07:20:05,wishlist_add,/,PROD-1198,Swimwear,,desktop,google,6
EVT-48E9F5F6D466,CUST-0346,SESS-4B932D67C3,2026-03-03 07:49:40,product_view,/product/PROD-1117,PROD-1117,Accessories,,desktop,facebook,39
EVT-D795B0EE0FF4,CUST-0084,SESS-83CB8D7BD5,2026-03-04 10:17:03,wishlist_add,/,PROD-1147,Shoes,,tablet,email_campaign,119
EVT-43F08ED5F354,CUST-0005,SESS-BFF408A357,2026-03-03 08:26:40,add_to_cart,/,PROD-1099,Dresses,,mobile,facebook,62
EVT-12941E1B664E,CUST-0161,SESS-C4354A037F,2026-03-04 08:00:13,remove_from_cart,/,PROD-1193,Dresses,,tablet,direct,298
EVT-4C1CBC09E094,CUST-0400,SESS-BDD858CA38,2026-03-03 21:58:21,product_view,/product/PROD-1026,PROD-1026,Accessories,,tablet,tiktok,204
EVT-FD52A9333A47,CUST-0030,SESS-37F6D366AF,2026-03-03 03:22:56,product_view,/product/PROD-1133,PROD-1133,Shoes,,tablet,direct,279
EVT-ABF5EE392EA8,CUST-0350,SESS-6916B51AE7,2026-03-05 04:15:45,category_browse,/category/shoes,,Shoes,,tablet,tiktok,290
EVT-CE7FF9C5088B,CUST-0411,SESS-1ADBD777DA,2026-03-03 16:52:36,wishlist_add,/,PROD-1131,Dresses,,tablet,google,282
EVT-2492F9976432,CUST-0172,SESS-96FDA9CF27,2026-03-05 10:34:18,product_view,/product/PROD-1147,PROD-1147,Shoes,,desktop,direct,127
EVT-5240BDBC30E1,CUST-0031,SESS-CB25BC1255,2026-03-02 12:37:22,remove_from_cart,/,PROD-1165,Tops,,mobile,direct,124
EVT-3CA14E0E579D,CUST-0336,SESS-77B673A3EC,2026-03-03 08:43:17,remove_from_cart,/,PROD-1157,Accessories,,tablet,email_campaign,155
EVT-5E916289104E,CUST-0181,SESS-3C2EA43358,2026-03-03 21:40:55,category_browse,/category/outerwear,,Outerwear,,desktop,tiktok,59
EVT-12EDBCBF1E95,CUST-0026,SESS-D1E4D9D5DD,2026-03-03 17:20:41,add_to_cart,/,PROD-1148,Accessories,,mobile,facebook,221
EVT-63B8CE2CA1DC,CUST-0088,SESS-A00519E277,2026-03-04 10:37:17,search,/search?q=beach+outfit,,,beach outfit,desktop,facebook,121
EVT-15E0C5B699A2,CUST-0194,SESS-8221CBF1BF,2026-03-05 00:27:49,add_to_cart,/,PROD-1090,Shoes,,tablet,google,203
EVT-C7A3F77A8620,CUST-0019,SESS-E0077BB5E0,2026-03-03 06:10:01,category_browse,/category/activewear,,Activewear,,tablet,facebook,266
EVT-EC632C799B8B,CUST-0138,SESS-302BEA74D8,2026-03-04 01:33:14,remove_from_cart,/,PROD-1084,Outerwear,,tablet,facebook,293
EVT-2522EDAC22D9,CUST-0032,SESS-7200E76289,2026-03-04 23:09:19,add_to_cart,/,PROD-1155,Denim,,tablet,affiliate,296
EVT-506F9D4C0433,CUST-0289,SESS-C0A22D4221,2026-03-04 00:51:58,category_browse,/category/activewear,,Activewear,,desktop,email_campaign,117
EVT-B66B8F9593BF,CUST-0451,SESS-1CC1DD2F38,2026-03-03 12:01:12,add_to_cart,/,PROD-1106,Outerwear,,tablet,affiliate,285
EVT-7AD75E65ED46,CUST-0043,SESS-C3898B7E49,2026-03-03 22:43:49,search,/search?q=sustainable+fashion,,,sustainable fashion,desktop,affiliate,114
EVT-6A97395939A5,CUST-0199,SESS-5CE24B819E,2026-03-03 23:35:37,page_view,/new-arrivals,,,,mobile,direct,53
EVT-0A9A75C9EA39,CUST-0461,SESS-BA9AB14B22,2026-03-03 21:54:38,add_to_cart,/,PROD-1099,Dresses,,mobile,facebook,101
EVT-CB32BF7A1E0C,CUST-0207,SESS-7216302A17,2026-03-04 10:44:35,page_view,/,,,,desktop,email_campaign,276
EVT-968D6858CF26,CUST-0143,SESS-FF256E6E9C,2026-03-04 06:30:57,search,/search?q=denim+jacket,,,denim jacket,mobile,instagram,104
EVT-EB78EFE91302,CUST-0486,SESS-DE767F3D09,2026-03-03 11:24:51,wishlist_add,/,PROD-1072,Outerwear,,mobile,instagram,99
EVT-EBC9EEF1677A,CUST-0275,SESS-B5F60F0EF4,2026-03-04 06:48:26,remove_from_cart,/,PROD-1154,Shoes,,desktop,instagram,286
EVT-21ED87E41B01,CUST-0220,SESS-41EB94487B,2026-03-04 17:00:52,page_view,/new-arrivals,,,,mobile,google,73
EVT-EE920F0D034A,CUST-0458,SESS-842421CA36,2026-03-03 10:56:31,search,/search?q=white+sneakers,,,white sneakers,mobile,direct,124
EVT-E077EB1185E8,CUST-0204,SESS-4DB645C98F,2026-03-04 22:53:58,category_browse,/category/tops,,Tops,,desktop,email_campaign,233
EVT-301A19C523FC,CUST-0102,SESS-602A4E1193,2026-03-04 07:16:15,category_browse,/category/denim,,Denim,,mobile,instagram,68
EVT-4758FA82A47C,CUST-0161,SESS-633B9A584B,2026-03-03 23:06:12,category_browse,/category/swimwear,,Swimwear,,mobile,tiktok,220
EVT-92FFFB472C63,CUST-0410,SESS-527643FF46,2026-03-05 04:31:59,category_browse,/category/denim,,Denim,,tablet,instagram,185
EVT-2EDA742B7AFE,CUST-0204,SESS-4DB645C98F,2026-03-03 13:05:54,category_browse,/category/swimwear,,Swimwear,,mobile,instagram,21
EVT-AB73641C7756,CUST-0024,SESS-AE6B530A85,2026-03-02 20:16:05,search,/search?q=boho+skirt,,,boho skirt,desktop,google,102
EVT-E1E187B7BB2C,CUST-0281,SESS-D44E51F92A,2026-03-03 07:19:51,category_browse,/category/activewear,,Activewear,,tablet,tiktok,243
EVT-0C40AE8A2158,CUST-0264,SESS-6D4F4179A8,2026-03-04 19:46:34,product_view,/product/PROD-1040,PROD-1040,Accessories,,mobile,email_campaign,291
EVT-13B3ABF97E5F,CUST-0164,SESS-8C3292205C,2026-03-02 18:47:23,remove_from_cart,/,PROD-1162,Swimwear,,mobile,direct,10
EVT-D66961C5458F,CUST-0281,SESS-11868E981F,2026-03-02 14:09:36,category_browse,/category/swimwear,,Swimwear,,tablet,direct,55
EVT-1851861A35B0,CUST-0101,SESS-E597CE9564,2026-03-05 03:18:02,product_view,/product/PROD-1038,PROD-1038,Outerwear,,tablet,facebook,124
EVT-BF3C98AD043F,CUST-0440,SESS-4C9F61A4C3,2026-03-03 14:33:18,page_view,/loyalty,,,,desktop,tiktok,217
EVT-0D93C1F62A59,CUST-0375,SESS-38018BE11F,2026-03-03 06:04:58,category_browse,/category/denim,,Denim,,desktop,tiktok,192
EVT-AEBDEA59B5A3,CUST-0211,SESS-2EDD89AC6F,2026-03-04 06:16:49,category_browse,/category/activewear,,Activewear,,mobile,instagram,211
EVT-CD412F8401A2,CUST-0140,SESS-3738F62718,2026-03-03 19:13:02,category_browse,/category/denim,,Denim,,desktop,direct,252
EVT-90A26B0B3A88,CUST-0363,SESS-E14FE01D4E,2026-03-04 22:24:02,remove_from_cart,/,PROD-1172,Accessories,,desktop,affiliate,113
EVT-10285A1AB32E,CUST-0152,SESS-A2E8CF9306,2026-03-03 23:32:47,product_view,/product/PROD-1104,PROD-1104,Swimwear,,mobile,email_campaign,34
EVT-3032BD693567,CUST-0174,SESS-83BD51D037,2026-03-02 14:34:30,search,/search?q=black+jeans,,,black jeans,tablet,instagram,128
EVT-3E89D549A7FF,CUST-0269,SESS-424996EEF5,2026-03-03 15:27:16,remove_from_cart,/,PROD-1184,Accessories,,tablet,affiliate,75
EVT-2740F35AA4D2,CUST-0284,SESS-946C1BF50F,2026-03-02 13:15:53,remove_from_cart,/,PROD-1047,Swimwear,,tablet,instagram,79
EVT-E06D7F578701,CUST-0037,SESS-027740AE9F,2026-03-03 20:20:24,remove_from_cart,/,PROD-1095,Activewear,,desktop,facebook,14
EVT-4EB63FB19105,CUST-0269,SESS-F38F0938B0,2026-03-03 21:20:38,product_view,/product/PROD-1197,PROD-1197,Accessories,,tablet,google,224
EVT-E3E792BDB719,CUST-0430,SESS-5A47B2AD76,2026-03-02 13:43:47,add_to_cart,/,PROD-1184,Accessories,,mobile,tiktok,58
EVT-CB1FD95B6AE0,CUST-0113,SESS-EA33EA8DF9,2026-03-02 16:03:52,page_view,/new-arrivals,,,,tablet,affiliate,109
EVT-B77B0FB15190,CUST-0167,SESS-A38CB7E978,2026-03-04 08:32:07,category_browse,/category/denim,,Denim,,desktop,direct,246
EVT-F8855FC564FD,CUST-0106,SESS-713CD0C28F,2026-03-03 15:50:41,product_view,/product/PROD-1046,PROD-1046,Outerwear,,tablet,google,285
EVT-3EC65F793022,CUST-0436,SESS-6C2F395E91,2026-03-04 13:56:35,product_view,/product/PROD-1060,PROD-1060,Swimwear,,tablet,affiliate,121
EVT-D76438A585C5,CUST-0395,SESS-EA8A07F375,2026-03-04 17:55:52,product_view,/product/PROD-1152,PROD-1152,Activewear,,mobile,email_campaign,196
EVT-3B106369E0A2,CUST-0435,SESS-F911648DD7,2026-03-02 22:40:58,remove_from_cart,/,PROD-1028,Outerwear,,mobile,affiliate,175
EVT-CECBB946DAE7,CUST-0149,SESS-1BEBA2282E,2026-03-03 22:58:49,page_view,/,,,,mobile,instagram,216
EVT-EA697D957762,CUST-0025,SESS-A313E04C63,2026-03-05 05:22:10,page_view,/account,,,,mobile,instagram,264
EVT-C9752AD80A61,CUST-0153,SESS-EE858354C0,2026-03-03 20:21:55,add_to_cart,/,PROD-1191,Denim,,desktop,instagram,235
EVT-51FABC80961E,CUST-0032,SESS-7200E76289,2026-03-03 08:49:52,category_browse,/category/activewear,,Activewear,,desktop,facebook,280
EVT-53D2C2A384D5,CUST-0361,SESS-A2949E3604,2026-03-04 21:28:26,add_to_cart,/,PROD-1042,Shoes,,tablet,instagram,34
EVT-EB5E704FE678,CUST-0269,SESS-424996EEF5,2026-03-02 22:58:31,product_view,/product/PROD-1040,PROD-1040,Accessories,,tablet,facebook,268
EVT-E5ECCF60DB53,CUST-0468,SESS-5F5F122EC1,2026-03-05 09:54:14,page_view,/,,,,mobile,direct,298
EVT-6262F92DC3AF,CUST-0372,SESS-C1432876ED,2026-03-05 05:38:52,page_view,/sale,,,,desktop,direct,217
EVT-3723C8A9637B,CUST-0245,SESS-FCEB3E5AF8,2026-03-04 06:12:16,wishlist_add,/,PROD-1082,Accessories,,mobile,facebook,141
EVT-167AFFA0FF24,CUST-0332,SESS-0786E78A04,2026-03-02 12:57:24,search,/search?q=athleisure+set,,,athleisure set,desktop,affiliate,12
EVT-0333E5AF204F,CUST-0433,SESS-04F5065D0B,2026-03-05 04:31:30,search,/search?q=workout+gear,,,workout gear,desktop,instagram,134
EVT-B77DD5EF2ECE,CUST-0228,SESS-B49EC725F0,2026-03-03 14:20:40,product_view,/product/PROD-1118,PROD-1118,Accessories,,mobile,direct,284
EVT-65D6A1660692,CUST-0313,SESS-4A8C039A7C,2026-03-03 22:10:17,category_browse,/category/swimwear,,Swimwear,,tablet,email_campaign,136
EVT-F4C8F7404989,CUST-0010,SESS-EF04EB3D89,2026-03-02 12:15:44,add_to_cart,/,PROD-1178,Dresses,,tablet,email_campaign,142
EVT-0F180F1B01D7,CUST-0279,SESS-19598808AE,2026-03-03 22:50:49,category_browse,/category/swimwear,,Swimwear,,desktop,affiliate,30
EVT-72D5674992D6,CUST-0291,SESS-027D7812EC,2026-03-02 22:21:37,product_view,/product/PROD-1157,PROD-1157,Accessories,,tablet,email_campaign,235
EVT-540D729088F1,CUST-0100,SESS-D0565F5333,2026-03-03 10:18:18,wishlist_add,/,PROD-1039,Tops,,desktop,email_campaign,34
EVT-915E6C700CA6,CUST-0402,SESS-6AAD5D1D17,2026-03-04 01:19:47,product_view,/product/PROD-1037,PROD-1037,Denim,,desktop,facebook,39
EVT-D2F63FEE7E45,CUST-0479,SESS-B4176BE65E,2026-03-03 06:43:32,search,/search?q=leather+jacket,,,leather jacket,desktop,google,3
EVT-672A3CA187E9,CUST-0227,SESS-F80F2E21DC,2026-03-05 03:02:14,product_view,/product/PROD-1126,PROD-1126,Tops,,mobile,facebook,267
EVT-DF8FC56511CA,CUST-0284,SESS-946C1BF50F,2026-03-03 12:22:16,page_view,/loyalty,,,,tablet,facebook,206
EVT-69C7E1C61FD7,CUST-0367,SESS-1EEE3AB616,2026-03-02 12:46:12,wishlist_add,/,PROD-1051,Outerwear,,mobile,facebook,208
EVT-D8D295C1F03D,CUST-0255,SESS-ACBC93248A,2026-03-03 22:21:58,category_browse,/category/activewear,,Activewear,,tablet,google,76
EVT-A38DA46210D0,CUST-0313,SESS-D3BD327AD4,2026-03-04 02:08:03,remove_from_cart,/,PROD-1048,Shoes,,mobile,instagram,137
EVT-35CB8B5D7525,CUST-0086,SESS-8681213AA5,2026-03-04 13:51:33,wishlist_add,/,PROD-1092,Dresses,,mobile,tiktok,141
EVT-EAE924FE4FF2,CUST-0050,SESS-AEFC35DD9B,2026-03-04 21:39:26,search,/search?q=black+jeans,,,black jeans,mobile,email_campaign,46
EVT-C3FD29D03B2E,CUST-0412,SESS-C401BCBCB4,2026-03-04 13:34:57,wishlist_add,/,PROD-1066,Outerwear,,tablet,google,270
EVT-1626841A03A1,CUST-0296,SESS-C39BE296DF,2026-03-05 07:47:26,page_view,/,,,,desktop,google,266
EVT-106F7EFECA80,CUST-0491,SESS-306E7808E3,2026-03-03 23:22:55,search,/search?q=leather+jacket,,,leather jacket,desktop,instagram,23
EVT-810F998F7B68,CUST-0324,SESS-DBA3279267,2026-03-04 11:14:55,add_to_cart,/,PROD-1026,Accessories,,tablet,google,244
EVT-6CF47D1E9A3D,CUST-0185,SESS-D9946C39DC,2026-03-03 08:45:06,page_view,/new-arrivals,,,,mobile,direct,283
EVT-30E67F8166E2,CUST-0389,SESS-7B5B9D0A5C,2026-03-04 17:18:11,category_browse,/category/swimwear,,Swimwear,,tablet,direct,234
EVT-80CFF11FC0A5,CUST-0473,SESS-AE1CD77E0F,2026-03-04 11:11:39,product_view,/product/PROD-1075,PROD-1075,Denim,,desktop,google,30
EVT-35D929C10951,CUST-0213,SESS-F865665AF2,2026-03-02 18:40:09,product_view,/product/PROD-1008,PROD-1008,Activewear,,tablet,google,29
EVT-EA107EFC390E,CUST-0453,SESS-9E498410AE,2026-03-02 15:42:48,add_to_cart,/,PROD-1027,Accessories,,desktop,email_campaign,188
EVT-BF1C8A1363E5,CUST-0017,SESS-4124A6D68C,2026-03-02 12:51:38,product_view,/product/PROD-1095,PROD-1095,Activewear,,mobile,instagram,181
EVT-0F8513358A1E,CUST-0446,SESS-59276FF1A0,2026-03-04 05:10:02,category_browse,/category/swimwear,,Swimwear,,mobile,facebook,120
EVT-2ABF15C48D92,CUST-0476,SESS-DE5A600731,2026-03-03 00:47:19,remove_from_cart,/,PROD-1008,Activewear,,mobile,google,91
EVT-D9AC5A6A1556,CUST-0414,SESS-E5E2FD65AF,2026-03-03 14:32:24,add_to_cart,/,PROD-1159,Swimwear,,tablet,direct,140
EVT-8646C626EC62,CUST-0434,SESS-BFA7BDF645,2026-03-04 13:06:40,add_to_cart,/,PROD-1177,Shoes,,tablet,facebook,173
EVT-7D6AE7165977,CUST-0428,SESS-79A4537847,2026-03-05 03:13:01,product_view,/product/PROD-1153,PROD-1153,Denim,,desktop,tiktok,234
EVT-CF45357CB07D,CUST-0201,SESS-DA073FF2AC,2026-03-05 00:32:30,category_browse,/category/shoes,,Shoes,,desktop,instagram,199
EVT-0A2AAD3B47D3,CUST-0445,SESS-C2EDE76B0C,2026-03-04 19:36:00,remove_from_cart,/,PROD-1189,Denim,,desktop,facebook,87
EVT-F0B4C7D53F6B,CUST-0034,SESS-318B20891C,2026-03-02 18:04:17,category_browse,/category/dresses,,Dresses,,desktop,google,181
EVT-4322FEF9E643,CUST-0487,SESS-DF3F96C041,2026-03-03 20:05:55,product_view,/product/PROD-1074,PROD-1074,Swimwear,,mobile,affiliate,190
EVT-A6E24A01DC7B,CUST-0056,SESS-1B69EAE93E,2026-03-03 05:21:23,product_view,/product/PROD-1117,PROD-1117,Accessories,,tablet,affiliate,120
EVT-C9AA45130671,CUST-0298,SESS-1A518C29DE,2026-03-04 21:58:44,search,/search?q=hiking+boots,,,hiking boots,tablet,email_campaign,232
EVT-1ECB02FD6A28,CUST-0255,SESS-3037092B5B,2026-03-02 20:23:22,wishlist_add,/,PROD-1190,Shoes,,tablet,direct,5
EVT-051116D1F7F1,CUST-0357,SESS-A5084A1F64,2026-03-03 13:00:47,category_browse,/category/swimwear,,Swimwear,,mobile,affiliate,237
EVT-7E8F84B2A209,CUST-0196,SESS-71778121C6,2026-03-04 11:51:47,remove_from_cart,/,PROD-1011,Dresses,,desktop,email_campaign,155
EVT-DCA56E55DEDE,CUST-0411,SESS-A3FAAE3A65,2026-03-04 01:35:21,search,/search?q=sustainable+fashion,,,sustainable fashion,mobile,tiktok,142
EVT-C1DEC9DA3449,CUST-0395,SESS-EA8A07F375,2026-03-02 14:32:18,remove_from_cart,/,PROD-1131,Dresses,,mobile,instagram,175
