transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,channel
TXN-53D64296ABE5,CUST-0456,PROD-1035,2025-04-03 06:58:03,2,118.5,237.0,debit_card,mobile_app
TXN-8F2AAC550FA6,CUST-0352,PROD-1092,2025-05-13 21:03:35,2,261.21,522.42,debit_card,in-store
TXN-C4D731F568D3,CUST-0298,PROD-1133,2025-03-28 18:27:28,1,117.51,117.51,debit_card,online
TXN-B53DC2830820,CUST-0307,PROD-1162,2024-10-11 09:38:10,2,28.25,56.5,paypal,in-store
TXN-41B45AF37273,CUST-0126,PROD-1100,2025-02-24 13:56:13,1,217.36,217.36,gift_card,in-store
TXN-2B579A5E9730,CUST-0276,PROD-1087,2024-04-21 22:13:40,1,218.66,218.66,apple_pay,online
TXN-06D7EECB9290,CUST-0495,PROD-1096,2025-09-02 15:07:14,2,30.89,61.78,credit_card,online
TXN-D32B42BBC8F0,CUST-0097,PROD-1065,2025-12-07 10:42:09,3,144.06,432.18,gift_card,mobile_app
TXN-D5394EB05163,CUST-0421,PROD-1070,2025-10-15 05:07:21,1,40.76,40.76,debit_card,in-store
TXN-D850BFFBE5B7,CUST-0027,PROD-1109,2026-01-30 12:06:16,1,130.86,130.86,gift_card,online
TXN-98D7DDFB91CF,CUST-0244,PROD-1111,2024-07-04 13:13:26,1,168.93,168.93,debit_card,online
TXN-1CEC27603FC6,CUST-0063,PROD-1092,2024-03-25 15:59:14,2,261.21,522.42,credit_card,online
TXN-13811E1DA3F7,CUST-0143,PROD-1027,2025-02-20 23:12:36,1,37.42,37.42,debit_card,online
TXN-143073BFC9A7,CUST-0474,PROD-1190,2024-11-14 06:57:18,1,25.34,25.34,credit_card,mobile_app
TXN-E0AFDEA6F4BD,CUST-0291,PROD-1015,2025-06-08 10:51:35,1,299.56,299.56,gift_card,mobile_app
TXN-721279463F74,CUST-0142,PROD-1072,2024-12-24 01:13:40,1,112.3,112.3,debit_card,mobile_app
TXN-9BD94F9DBC3C,CUST-0310,PROD-1146,2025-07-03 05:21:10,2,224.6,449.2,debit_card,online
TXN-1A19F3030632,CUST-0012,PROD-1141,2024-12-07 13:26:01,1,180.36,180.36,debit_card,in-store
TXN-1FDBAAA87A1A,CUST-0105,PROD-1138,2024-09-06 03:59:17,1,161.51,161.51,credit_card,mobile_app
TXN-E8EBD3DCFFD5,CUST-0380,PROD-1157,2025-02-23 00:13:54,3,46.04,138.12,paypal,online
TXN-06C4722D3D93,CUST-0049,PROD-1063,2024-12-09 06:29:19,2,83.31,166.62,debit_card,in-store
TXN-2947EE891ED0,CUST-0313,PROD-1042,2024-12-08 06:55:51,2,197.73,395.46,apple_pay,online
TXN-76A1E591DBC0,CUST-0002,PROD-1061,2025-11-07 01:10:53,1,139.48,139.48,gift_card,mobile_app
TXN-3B33CBBAE3F9,CUST-0435,PROD-1098,2024-12-26 16:19:30,1,28.83,28.83,credit_card,online
TXN-5662F89B679D,CUST-0210,PROD-1182,2024-08-21 14:46:44,1,188.31,188.31,paypal,mobile_app
TXN-B992B4923522,CUST-0385,PROD-1097,2025-02-26 02:34:44,1,152.96,152.96,debit_card,mobile_app
TXN-27EC4FFF5B40,CUST-0252,PROD-1111,2025-06-15 17:26:56,2,168.93,337.86,apple_pay,online
TXN-930E60267D32,CUST-0256,PROD-1129,2025-11-17 22:01:06,1,290.96,290.96,gift_card,online
TXN-943538A9D8B6,CUST-0191,PROD-1036,2025-08-09 16:20:40,2,83.69,167.38,debit_card,in-store
TXN-95B41B1D0857,CUST-0107,PROD-1055,2025-09-21 07:18:28,1,59.13,59.13,apple_pay,online
TXN-02B95B612488,CUST-0367,PROD-1074,2025-08-12 10:41:59,2,256.43,512.86,gift_card,in-store
TXN-085126945EC8,CUST-0492,PROD-1006,2025-01-14 03:41:49,1,210.87,210.87,credit_card,in-store
TXN-D042F1824F05,CUST-0366,PROD-1005,2025-06-20 05:23:52,1,271.38,271.38,apple_pay,in-store
TXN-0F431B68446A,CUST-0011,PROD-1125,2025-11-22 19:00:52,1,42.96,42.96,paypal,online
TXN-688E18F89555,CUST-0224,PROD-1065,2025-02-22 01:34:55,1,144.06,144.06,apple_pay,in-store
TXN-28DBF2FB4F22,CUST-0246,PROD-1040,2024-10-31 00:40:50,1,274.35,274.35,credit_card,in-store
TXN-3B9452578386,CUST-0187,PROD-1012,2024-05-19 18:25:04,2,133.79,267.58,debit_card,online
TXN-4D507BA65C95,CUST-0316,PROD-1178,2025-01-23 23:15:27,1,271.16,271.16,credit_card,mobile_app
TXN-3F52B7901A4A,CUST-0478,PROD-1065,2025-03-31 09:31:44,1,144.06,144.06,debit_card,in-store
TXN-192029C4D9C2,CUST-0143,PROD-1047,2025-04-29 01:13:42,1,290.29,290.29,debit_card,mobile_app
TXN-440824CAD69C,CUST-0035,PROD-1059,2024-03-22 00:09:49,2,82.02,164.04,gift_card,mobile_app
TXN-400DD28D1826,CUST-0401,PROD-1189,2025-12-31 12:07:46,1,127.38,127.38,paypal,online
TXN-4E0A8E3AF2C8,CUST-0121,PROD-1004,2024-10-30 12:28:51,2,132.32,264.64,gift_card,mobile_app
TXN-B9CC59D0B6C8,CUST-0040,PROD-1017,2025-02-21 22:41:31,2,235.9,471.8,debit_card,mobile_app
TXN-F4E49CFF5273,CUST-0064,PROD-1199,2025-07-27 02:43:45,1,20.04,20.04,debit_card,online
TXN-A899B23C1093,CUST-0274,PROD-1047,2024-01-14 14:05:34,1,290.29,290.29,apple_pay,online
TXN-14D59201DF92,CUST-0393,PROD-1069,2024-02-02 04:25:17,1,75.23,75.23,gift_card,mobile_app
TXN-4CA3C6096546,CUST-0459,PROD-1014,2024-09-16 10:15:30,1,182.09,182.09,credit_card,in-store
TXN-3D6B726741BA,CUST-0080,PROD-1033,2025-07-24 09:52:01,1,179.55,179.55,gift_card,in-store
TXN-C4FF40E6E91A,CUST-0237,PROD-1062,2024-06-19 16:28:51,1,119.0,119.0,debit_card,online
TXN-DFB32611EF6E,CUST-0328,PROD-1155,2024-04-14 04:42:03,2,174.86,349.72,paypal,online
TXN-A26819CA9554,CUST-0001,PROD-1073,2026-01-31 02:54:10,1,200.17,200.17,paypal,mobile_app
TXN-A6680358CD15,CUST-0278,PROD-1185,2025-12-25 20:51:44,1,227.45,227.45,gift_card,in-store
TXN-37835E6B8DE3,CUST-0403,PROD-1155,2025-09-21 10:53:57,1,174.86,174.86,apple_pay,mobile_app
TXN-8B14260CE922,CUST-0480,PROD-1104,2026-02-15 07:09:42,1,65.49,65.49,debit_card,online
TXN-95597F753AE9,CUST-0106,PROD-1018,2025-07-24 21:26:24,1,78.81,78.81,apple_pay,online
TXN-C2D7EB5EC0BC,CUST-0310,PROD-1105,2025-04-10 06:50:20,1,46.7,46.7,apple_pay,online
TXN-D1789354B617,CUST-0162,PROD-1124,2024-01-25 22:04:19,1,142.37,142.37,debit_card,in-store
TXN-11D02A5BF929,CUST-0397,PROD-1163,2025-11-29 22:59:42,2,44.55,89.1,gift_card,mobile_app
TXN-9A773DCC767E,CUST-0072,PROD-1166,2025-09-07 17:24:02,2,45.26,90.52,debit_card,online
TXN-F157E50A3011,CUST-0009,PROD-1058,2025-01-27 21:32:21,3,56.89,170.67,paypal,in-store
TXN-94134A84AB32,CUST-0239,PROD-1182,2024-11-13 23:29:11,1,188.31,188.31,paypal,online
TXN-8622AD442C1F,CUST-0213,PROD-1013,2024-08-14 02:01:48,1,226.0,226.0,credit_card,in-store
TXN-E99B88B675D4,CUST-0192,PROD-1013,2025-08-23 11:53:01,1,226.0,226.0,paypal,online
TXN-2C3C0D74188F,CUST-0307,PROD-1075,2026-01-11 03:52:45,1,85.51,85.51,credit_card,in-store
TXN-6817B4111770,CUST-0035,PROD-1090,2025-04-27 02:22:47,1,197.81,197.81,gift_card,online
TXN-312D1EFA662A,CUST-0006,PROD-1025,2025-02-22 19:44:15,1,244.39,244.39,credit_card,online
TXN-622DBEA62E82,CUST-0261,PROD-1055,2025-07-30 17:48:57,1,59.13,59.13,credit_card,in-store
TXN-13910648D5D1,CUST-0207,PROD-1085,2025-12-16 00:53:28,2,237.97,475.94,apple_pay,mobile_app
TXN-562B62402784,CUST-0168,PROD-1072,2024-07-10 12:52:29,1,112.3,112.3,paypal,in-store
TXN-77EEAE398613,CUST-0222,PROD-1195,2026-02-24 23:05:56,1,132.21,132.21,credit_card,online
TXN-659150A6CBC5,CUST-0478,PROD-1096,2025-11-14 07:13:25,1,30.89,30.89,apple_pay,online
TXN-6EF05C14F04A,CUST-0073,PROD-1195,2024-05-24 18:21:36,3,132.21,396.63,gift_card,in-store
TXN-098540F7EE0B,CUST-0142,PROD-1100,2024-03-09 08:56:21,1,217.36,217.36,apple_pay,online
TXN-4912158D1E9A,CUST-0489,PROD-1034,2024-10-27 20:19:36,1,221.61,221.61,paypal,online
TXN-E18BBB0DED07,CUST-0219,PROD-1140,2024-11-23 04:19:59,1,262.27,262.27,credit_card,online
TXN-7CD93195461D,CUST-0084,PROD-1009,2026-01-19 19:02:22,1,146.41,146.41,credit_card,online
TXN-7D5991ADF6D6,CUST-0240,PROD-1042,2026-02-05 14:21:04,3,197.73,593.19,credit_card,online
TXN-C8137246D299,CUST-0343,PROD-1117,2025-06-16 10:09:59,2,169.41,338.82,gift_card,mobile_app
TXN-11E1570616E0,CUST-0191,PROD-1120,2025-02-04 22:02:42,3,124.49,373.47,gift_card,mobile_app
TXN-80E61164098C,CUST-0281,PROD-1189,2025-05-22 06:02:06,1,127.38,127.38,gift_card,online
TXN-9BEA8A556F38,CUST-0342,PROD-1174,2025-03-09 08:33:16,2,177.98,355.96,gift_card,online
TXN-37E0B6EFA7E9,CUST-0116,PROD-1005,2025-02-26 19:55:26,1,271.38,271.38,apple_pay,mobile_app
TXN-B30BF7330B0F,CUST-0154,PROD-1127,2025-09-20 16:38:54,3,58.87,176.61,credit_card,mobile_app
TXN-B960CDE0AEE8,CUST-0154,PROD-1065,2024-08-17 20:47:41,1,144.06,144.06,gift_card,online
TXN-E14672CFBBA6,CUST-0433,PROD-1056,2025-01-21 09:37:31,2,282.92,565.84,paypal,online
TXN-6051C1730FD6,CUST-0475,PROD-1025,2026-02-24 19:13:06,1,244.39,244.39,apple_pay,in-store
TXN-4A1DBBFA4253,CUST-0381,PROD-1102,2025-05-29 12:31:14,1,290.06,290.06,apple_pay,online
TXN-CFBFC89BE65B,CUST-0125,PROD-1041,2024-04-13 00:36:39,1,31.15,31.15,apple_pay,online
TXN-99C56EEB25C5,CUST-0224,PROD-1103,2024-08-27 07:14:56,2,240.62,481.24,paypal,in-store
TXN-89E3E4D4AE98,CUST-0016,PROD-1085,2024-07-02 15:47:59,3,237.97,713.91,apple_pay,online
TXN-DB9D7AF444CF,CUST-0250,PROD-1125,2025-09-07 16:48:01,3,42.96,128.88,gift_card,online
TXN-F9033069F363,CUST-0208,PROD-1110,2025-03-21 00:17:09,2,124.84,249.68,debit_card,mobile_app
TXN-577121E7D494,CUST-0412,PROD-1042,2025-05-23 04:46:16,1,197.73,197.73,gift_card,in-store
TXN-4905EF5FCFA1,CUST-0437,PROD-1021,2024-05-07 20:44:55,1,91.31,91.31,credit_card,online
TXN-D471B38B5385,CUST-0277,PROD-1109,2024-05-23 09:45:15,1,130.86,130.86,debit_card,online
TXN-D066C6A5F536,CUST-0002,PROD-1120,2024-07-26 08:37:05,1,124.49,124.49,apple_pay,in-store
TXN-A1F3FE610418,CUST-0348,PROD-1175,2025-07-08 23:15:50,3,160.58,481.74,gift_card,online
TXN-FA72940E1EE3,CUST-0021,PROD-1042,2025-05-27 20:34:34,2,197.73,395.46,credit_card,online
TXN-EAEEB105BDBC,CUST-0299,PROD-1021,2024-01-01 07:56:43,3,91.31,273.93,debit_card,online
TXN-9CD65352B353,CUST-0460,PROD-1100,2026-01-31 17:56:57,2,217.36,434.72,credit_card,in-store
TXN-8F67356BAEF6,CUST-0304,PROD-1074,2024-04-21 08:32:50,1,256.43,256.43,gift_card,in-store
TXN-79C24F0A17B7,CUST-0071,PROD-1016,2025-02-07 20:50:23,1,94.04,94.04,debit_card,mobile_app
TXN-D40D445B1CE1,CUST-0398,PROD-1179,2026-02-10 03:42:43,1,275.75,275.75,gift_card,online
TXN-C8055EBFC487,CUST-0353,PROD-1072,2025-06-10 02:04:14,1,112.3,112.3,debit_card,mobile_app
TXN-40697CADF017,CUST-0243,PROD-1115,2025-04-20 23:22:25,1,57.54,57.54,apple_pay,mobile_app
TXN-8EEABB941964,CUST-0362,PROD-1102,2024-12-31 06:05:54,1,290.06,290.06,apple_pay,mobile_app
TXN-EE2D46FB2C94,CUST-0168,PROD-1053,2024-08-19 00:43:03,1,240.21,240.21,debit_card,online
TXN-6A54E0A76ACD,CUST-0041,PROD-1015,2024-07-01 20:51:01,1,299.56,299.56,debit_card,online
TXN-A1610DD5782C,CUST-0230,PROD-1032,2024-04-24 02:07:19,1,197.95,197.95,apple_pay,in-store
TXN-8701C5C88264,CUST-0353,PROD-1081,2026-01-18 03:13:43,1,294.62,294.62,paypal,in-store
TXN-E46616F355B1,CUST-0063,PROD-1164,2025-04-14 23:43:56,1,27.29,27.29,debit_card,in-store
TXN-CC230FD7A9A0,CUST-0336,PROD-1008,2025-08-30 01:52:00,1,43.97,43.97,debit_card,in-store
TXN-8DA053D5F5C7,CUST-0034,PROD-1012,2025-01-26 18:01:29,1,133.79,133.79,paypal,online
TXN-A6E12948B7A3,CUST-0417,PROD-1127,2025-09-09 11:29:15,1,58.87,58.87,apple_pay,in-store
TXN-7326B3C0806C,CUST-0069,PROD-1083,2025-10-18 02:17:22,2,122.85,245.7,apple_pay,mobile_app
TXN-6FBCC3E6B580,CUST-0445,PROD-1179,2024-09-12 01:02:28,1,275.75,275.75,apple_pay,in-store
TXN-EEA607CDF920,CUST-0048,PROD-1124,2025-06-03 17:09:42,2,142.37,284.74,debit_card,online
TXN-BC2DE621F2E4,CUST-0453,PROD-1035,2026-02-08 12:16:17,1,118.5,118.5,apple_pay,online
TXN-3CF15B0E1C93,CUST-0370,PROD-1046,2024-01-15 07:56:17,1,155.61,155.61,apple_pay,mobile_app
TXN-A1E52B113E6D,CUST-0176,PROD-1157,2024-01-05 06:03:15,1,46.04,46.04,credit_card,in-store
TXN-0F4BB00FB689,CUST-0396,PROD-1128,2024-08-17 14:36:04,1,148.19,148.19,apple_pay,mobile_app
TXN-BA757459A113,CUST-0338,PROD-1188,2025-02-28 18:48:25,2,141.43,282.86,gift_card,in-store
TXN-48D5E678B6CB,CUST-0456,PROD-1135,2024-11-01 12:03:14,3,181.65,544.95,paypal,mobile_app
TXN-38AC2A7B1044,CUST-0410,PROD-1010,2025-03-26 19:11:23,1,97.96,97.96,gift_card,in-store
TXN-5EC73E4C15C2,CUST-0023,PROD-1072,2025-09-24 18:35:52,1,112.3,112.3,gift_card,mobile_app
TXN-5A657544ACE1,CUST-0495,PROD-1016,2025-10-10 04:01:31,1,94.04,94.04,paypal,mobile_app
TXN-DF5D8FD00542,CUST-0293,PROD-1059,2024-12-12 06:17:50,3,82.02,246.06,paypal,in-store
TXN-7F5C84A361F0,CUST-0154,PROD-1166,2024-12-22 11:22:14,2,45.26,90.52,gift_card,in-store
TXN-E0E4B60D4507,CUST-0203,PROD-1067,2024-12-22 01:58:21,1,142.13,142.13,credit_card,online
TXN-D1AFD00D9F5C,CUST-0488,PROD-1115,2024-01-04 11:54:05,1,57.54,57.54,paypal,online
TXN-8998C9BE5B90,CUST-0491,PROD-1019,2025-03-01 01:50:28,2,127.1,254.2,gift_card,mobile_app
TXN-F359FDFD6684,CUST-0482,PROD-1106,2025-04-20 16:07:01,1,37.38,37.38,gift_card,mobile_app
TXN-61F960A365E2,CUST-0027,PROD-1127,2024-11-27 12:40:16,3,58.87,176.61,gift_card,mobile_app
TXN-391C51FC9F19,CUST-0283,PROD-1073,2024-12-30 19:13:26,2,200.17,400.34,paypal,mobile_app
TXN-B3A80F010724,CUST-0372,PROD-1084,2024-11-07 02:07:30,1,145.19,145.19,credit_card,mobile_app
TXN-3D5E8EC8A68A,CUST-0220,PROD-1020,2025-01-16 12:29:38,1,131.9,131.9,paypal,online
TXN-D86F65126C26,CUST-0051,PROD-1033,2025-02-05 02:08:27,3,179.55,538.65,debit_card,mobile_app
TXN-DFE01794D1FD,CUST-0150,PROD-1171,2024-09-08 10:37:58,1,283.7,283.7,paypal,online
TXN-95807F5D29D1,CUST-0374,PROD-1041,2025-03-24 14:26:35,1,31.15,31.15,apple_pay,mobile_app
TXN-18DDE64F6D26,CUST-0355,PROD-1140,2024-04-28 09:54:09,1,262.27,262.27,debit_card,online
TXN-F03AE11EEA43,CUST-0437,PROD-1000,2024-04-12 11:59:50,3,209.47,628.41,apple_pay,online
TXN-739C0077753D,CUST-0059,PROD-1195,2024-07-07 15:34:32,1,132.21,132.21,gift_card,mobile_app
TXN-E12E10D9167B,CUST-0239,PROD-1130,2025-03-08 07:47:49,1,208.42,208.42,credit_card,in-store
TXN-D5CA1A6F171A,CUST-0404,PROD-1023,2025-08-25 13:14:23,1,204.47,204.47,debit_card,mobile_app
TXN-9857F724FBDC,CUST-0484,PROD-1064,2024-05-14 06:07:39,2,292.1,584.2,credit_card,online
TXN-1ECD7E68B77B,CUST-0075,PROD-1087,2024-10-28 15:11:55,1,218.66,218.66,paypal,mobile_app
TXN-E68485B77E41,CUST-0180,PROD-1007,2025-08-27 17:20:36,1,255.66,255.66,paypal,online
TXN-DC1466793043,CUST-0414,PROD-1131,2025-09-17 04:46:25,2,235.3,470.6,debit_card,online
TXN-F77254732DBC,CUST-0098,PROD-1158,2024-04-13 22:14:01,1,216.19,216.19,debit_card,mobile_app
TXN-89706A4A1EF9,CUST-0479,PROD-1199,2025-12-12 06:00:14,1,20.04,20.04,paypal,in-store
TXN-B1BC158C5607,CUST-0329,PROD-1094,2024-03-06 04:33:17,1,118.8,118.8,credit_card,in-store
TXN-F9451FF1B7B4,CUST-0097,PROD-1000,2024-01-27 14:19:45,1,209.47,209.47,apple_pay,mobile_app
TXN-17ACF64BE111,CUST-0174,PROD-1106,2024-01-12 13:18:04,2,37.38,74.76,apple_pay,in-store
TXN-E47D49837D8E,CUST-0044,PROD-1034,2024-06-29 23:12:25,2,221.61,443.22,gift_card,online
TXN-A4008D3B7FB8,CUST-0243,PROD-1126,2025-06-13 06:20:27,1,163.47,163.47,credit_card,mobile_app
TXN-3897DED87593,CUST-0416,PROD-1008,2025-05-07 13:06:40,2,43.97,87.94,debit_card,in-store
TXN-5CDAAEEACB7B,CUST-0275,PROD-1108,2024-06-14 13:22:33,1,143.71,143.71,credit_card,in-store
TXN-A9AF6B489BF0,CUST-0341,PROD-1035,2025-08-12 15:48:40,1,118.5,118.5,debit_card,in-store
TXN-316F0E94668E,CUST-0175,PROD-1105,2025-07-19 02:53:48,3,46.7,140.1,credit_card,in-store
TXN-B22A08D965A0,CUST-0158,PROD-1189,2024-02-05 07:31:09,1,127.38,127.38,credit_card,in-store
TXN-C14E28040448,CUST-0168,PROD-1047,2024-08-01 11:33:54,2,290.29,580.58,gift_card,mobile_app
TXN-26D36CB0298B,CUST-0307,PROD-1025,2024-05-27 19:43:11,1,244.39,244.39,apple_pay,in-store
TXN-2A8F299E9A30,CUST-0163,PROD-1031,2024-11-25 19:30:28,1,215.2,215.2,gift_card,online
TXN-DC2D3F20A705,CUST-0119,PROD-1012,2024-05-03 18:03:25,1,133.79,133.79,gift_card,mobile_app
TXN-9EA46A1D170B,CUST-0446,PROD-1176,2025-04-07 05:19:16,1,275.02,275.02,credit_card,in-store
TXN-A3858BD22732,CUST-0386,PROD-1010,2025-10-14 17:06:58,1,97.96,97.96,credit_card,mobile_app
TXN-FF5D3EA79116,CUST-0171,PROD-1068,2024-07-31 15:41:24,2,184.87,369.74,credit_card,online
TXN-FABCBAE84CE5,CUST-0486,PROD-1150,2026-01-10 22:59:41,1,138.59,138.59,credit_card,in-store
TXN-A71E9F6C389E,CUST-0415,PROD-1092,2024-06-15 01:10:58,1,261.21,261.21,apple_pay,online
TXN-9E859A9269D0,CUST-0303,PROD-1143,2025-01-19 14:17:37,2,242.78,485.56,credit_card,in-store
TXN-4AA4C05A7CAC,CUST-0087,PROD-1047,2024-06-10 08:41:45,1,290.29,290.29,credit_card,in-store
TXN-D93077666A28,CUST-0112,PROD-1186,2024-09-20 02:33:20,2,35.02,70.04,gift_card,online
TXN-37EC1DD0D840,CUST-0209,PROD-1001,2025-02-28 13:53:59,1,97.88,97.88,gift_card,mobile_app
TXN-30619150C581,CUST-0398,PROD-1048,2025-01-04 13:59:28,1,258.48,258.48,credit_card,in-store
TXN-347ABB659F89,CUST-0109,PROD-1156,2024-10-25 23:52:06,1,26.68,26.68,gift_card,in-store
TXN-79F25378AE0E,CUST-0177,PROD-1034,2025-10-01 07:26:08,1,221.61,221.61,gift_card,in-store
TXN-4BD59C95DC79,CUST-0138,PROD-1063,2024-07-12 15:14:39,1,83.31,83.31,paypal,in-store
TXN-DF4806320400,CUST-0332,PROD-1154,2024-06-27 00:59:50,1,110.09,110.09,paypal,mobile_app
TXN-A9967F030FF2,CUST-0098,PROD-1191,2024-07-18 03:18:29,1,202.99,202.99,gift_card,online
TXN-A65DC36AEC38,CUST-0417,PROD-1164,2025-01-21 11:11:44,1,27.29,27.29,debit_card,mobile_app
TXN-F64FEC857131,CUST-0021,PROD-1059,2024-03-13 08:02:22,3,82.02,246.06,credit_card,mobile_app
TXN-4966FAD0BB3F,CUST-0203,PROD-1034,2025-03-05 14:29:47,3,221.61,664.83,credit_card,mobile_app
TXN-55853FEEAAB0,CUST-0002,PROD-1166,2024-06-21 01:57:58,1,45.26,45.26,credit_card,in-store
TXN-57971E0D8D25,CUST-0055,PROD-1087,2024-08-12 07:00:52,1,218.66,218.66,debit_card,mobile_app
TXN-79F207E94507,CUST-0332,PROD-1031,2025-05-20 01:02:21,2,215.2,430.4,paypal,in-store
TXN-BF4D5DB5FF8C,CUST-0338,PROD-1132,2025-11-19 19:35:20,1,124.74,124.74,debit_card,mobile_app
TXN-736E4CEA95A3,CUST-0075,PROD-1052,2024-10-19 01:10:25,1,193.84,193.84,debit_card,in-store
TXN-6112C47A8DBD,CUST-0251,PROD-1070,2025-01-26 15:23:21,1,40.76,40.76,credit_card,in-store
TXN-A5A0FA21D6EA,CUST-0238,PROD-1040,2024-04-02 13:45:45,1,274.35,274.35,paypal,mobile_app
TXN-E7411033BB56,CUST-0149,PROD-1052,2025-03-22 03:57:45,1,193.84,193.84,debit_card,in-store
TXN-6A73CE2CFC1D,CUST-0144,PROD-1045,2024-01-22 09:17:38,1,88.23,88.23,paypal,mobile_app
TXN-A943E9B2386D,CUST-0034,PROD-1150,2025-04-15 23:57:16,1,138.59,138.59,debit_card,in-store
TXN-CE6DD29BAEF2,CUST-0103,PROD-1176,2026-01-10 17:42:19,2,275.02,550.04,paypal,in-store
TXN-85197E85ED0A,CUST-0083,PROD-1122,2024-07-26 08:44:46,1,198.28,198.28,credit_card,online
TXN-44C8E1E958CB,CUST-0331,PROD-1124,2024-08-12 18:30:54,1,142.37,142.37,credit_card,in-store
TXN-2BB8E4A7A163,CUST-0370,PROD-1094,2024-06-02 12:49:15,1,118.8,118.8,apple_pay,mobile_app
TXN-39071334CE0F,CUST-0265,PROD-1079,2024-02-01 12:49:21,2,221.18,442.36,credit_card,mobile_app
TXN-27C32DDAF147,CUST-0491,PROD-1027,2025-03-15 08:02:43,1,37.42,37.42,apple_pay,online
TXN-2E5937E662C8,CUST-0388,PROD-1171,2024-10-11 04:46:03,3,283.7,851.1,paypal,mobile_app
TXN-73A77CFAC422,CUST-0002,PROD-1038,2025-05-23 13:29:13,3,237.18,711.54,gift_card,in-store
TXN-D12E69172D64,CUST-0291,PROD-1087,2024-10-27 11:11:17,1,218.66,218.66,debit_card,online
TXN-91F77884C370,CUST-0376,PROD-1078,2025-10-21 23:30:24,2,273.63,547.26,apple_pay,mobile_app
TXN-0E536C942C23,CUST-0412,PROD-1069,2025-09-16 09:55:08,1,75.23,75.23,gift_card,mobile_app
TXN-4448F070D496,CUST-0289,PROD-1091,2026-01-03 00:00:35,1,193.06,193.06,gift_card,online
TXN-2A40399B2582,CUST-0456,PROD-1062,2025-06-06 04:30:17,1,119.0,119.0,apple_pay,in-store
TXN-02DC24865A20,CUST-0389,PROD-1061,2026-02-05 01:59:06,1,139.48,139.48,debit_card,in-store
TXN-C69DC4588B30,CUST-0491,PROD-1143,2024-04-28 11:29:14,1,242.78,242.78,credit_card,mobile_app
TXN-ABA7752993DB,CUST-0459,PROD-1035,2024-03-09 03:50:37,1,118.5,118.5,debit_card,in-store
TXN-A03409C6538F,CUST-0212,PROD-1136,2024-04-22 18:52:19,3,118.55,355.65,credit_card,mobile_app
TXN-CAD4643399B5,CUST-0500,PROD-1140,2024-07-29 20:03:17,1,262.27,262.27,debit_card,mobile_app
TXN-F91A31110350,CUST-0110,PROD-1055,2024-02-26 21:08:18,1,59.13,59.13,apple_pay,online
TXN-10BB6449990C,CUST-0471,PROD-1150,2025-03-11 14:28:32,1,138.59,138.59,gift_card,in-store
TXN-1943E26F7248,CUST-0458,PROD-1053,2025-01-02 17:10:12,1,240.21,240.21,gift_card,online
TXN-26F80EEADC6D,CUST-0048,PROD-1064,2025-01-09 16:57:38,2,292.1,584.2,credit_card,in-store
TXN-E8FC740865B2,CUST-0353,PROD-1070,2024-01-10 20:59:28,1,40.76,40.76,paypal,online
TXN-D3C5A34B9924,CUST-0408,PROD-1105,2024-06-04 11:45:28,2,46.7,93.4,credit_card,mobile_app
TXN-10CD9BFD62B3,CUST-0299,PROD-1058,2025-03-07 08:17:11,3,56.89,170.67,credit_card,in-store
TXN-B0B606A80FB8,CUST-0357,PROD-1089,2025-12-03 17:02:48,3,116.45,349.35,gift_card,mobile_app
TXN-4208903520D5,CUST-0085,PROD-1006,2024-02-03 04:24:38,2,210.87,421.74,apple_pay,online
TXN-CE77E3D9A66A,CUST-0089,PROD-1040,2024-03-11 05:20:00,1,274.35,274.35,debit_card,online
TXN-7C3C12E3C7B9,CUST-0424,PROD-1053,2025-04-03 06:23:45,1,240.21,240.21,paypal,online
TXN-79D5C871E33B,CUST-0339,PROD-1115,2024-07-27 23:05:03,1,57.54,57.54,credit_card,online
TXN-AF53739BB143,CUST-0372,PROD-1185,2025-04-10 09:39:37,1,227.45,227.45,paypal,online
TXN-91BAF94D6239,CUST-0353,PROD-1016,2024-09-04 02:31:02,2,94.04,188.08,paypal,in-store
TXN-07926112EBCE,CUST-0004,PROD-1043,2024-09-29 00:02:32,1,108.05,108.05,paypal,online
TXN-3F5FEC44FF72,CUST-0044,PROD-1195,2024-04-23 17:34:46,1,132.21,132.21,debit_card,in-store
TXN-A5127B9FBC99,CUST-0056,PROD-1111,2024-09-15 03:58:54,1,168.93,168.93,apple_pay,mobile_app
TXN-2369056CA194,CUST-0267,PROD-1182,2025-05-27 17:07:45,1,188.31,188.31,paypal,online
TXN-84EDB0FAECD7,CUST-0425,PROD-1152,2024-11-30 21:41:15,1,229.93,229.93,paypal,in-store
TXN-FAE49ABA08B9,CUST-0089,PROD-1156,2025-11-22 09:37:41,2,26.68,53.36,apple_pay,in-store
TXN-FE1064D5C53E,CUST-0134,PROD-1155,2024-02-01 02:41:18,1,174.86,174.86,debit_card,in-store
TXN-1917B0D10BEC,CUST-0152,PROD-1096,2025-12-23 03:32:58,2,30.89,61.78,credit_card,mobile_app
TXN-622603700666,CUST-0060,PROD-1177,2024-03-24 13:31:06,1,240.0,240.0,debit_card,mobile_app
TXN-C43FECDBA2B8,CUST-0359,PROD-1136,2024-06-24 19:05:34,3,118.55,355.65,gift_card,in-store
